change_id,entity_id,implemented_at,risk,change_type,state,data_classification
CHG-013203,VENDOR-0050,2024-06-04T19:18:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013205,VENDOR-0004,2024-06-04T20:17:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013211,VENDOR-0046,2024-06-04T20:49:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013212,VENDOR-0053,2024-06-04T20:38:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013215,VENDOR-0014,2024-06-04T22:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013218,VENDOR-0035,2024-06-04T22:34:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013220,VENDOR-0049,2024-06-05T00:31:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013223,VENDOR-0010,2024-06-04T23:27:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013224,VENDOR-0017,2024-06-05T00:31:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013231,VENDOR-0006,2024-06-05T04:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013237,VENDOR-0048,2024-06-05T03:29:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013239,VENDOR-0002,2024-06-05T04:01:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013240,VENDOR-0009,2024-06-05T06:01:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013248,VENDOR-0005,2024-06-05T08:13:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013250,VENDOR-0019,2024-06-05T08:08:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013251,VENDOR-0026,2024-06-05T09:10:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013252,VENDOR-0033,2024-06-05T08:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013253,VENDOR-0040,2024-06-05T07:42:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013255,VENDOR-0054,2024-06-05T10:39:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013266,VENDOR-0011,2024-06-05T14:12:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013268,VENDOR-0025,2024-06-05T14:10:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013274,VENDOR-0007,2024-06-05T15:17:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013276,VENDOR-0021,2024-06-05T14:34:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013281,VENDOR-0056,2024-06-05T16:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013283,VENDOR-0010,2024-06-05T17:36:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013286,VENDOR-0031,2024-06-05T19:16:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013288,VENDOR-0045,2024-06-05T20:25:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013295,VENDOR-0034,2024-06-05T19:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013297,VENDOR-0048,2024-06-05T22:13:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013298,VENDOR-0055,2024-06-05T21:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013300,VENDOR-0009,2024-06-05T23:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013303,VENDOR-0030,2024-06-06T00:36:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013309,VENDOR-0012,2024-06-06T01:31:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013312,VENDOR-0033,2024-06-06T02:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013313,VENDOR-0040,2024-06-06T02:15:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013316,VENDOR-0001,2024-06-06T03:07:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013320,VENDOR-0029,2024-06-06T04:52:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013326,VENDOR-0011,2024-06-06T06:06:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013327,VENDOR-0018,2024-06-06T04:31:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013333,VENDOR-0060,2024-06-06T07:34:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013336,VENDOR-0021,2024-06-06T07:32:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013337,VENDOR-0028,2024-06-06T08:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013338,VENDOR-0035,2024-06-06T08:19:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013350,VENDOR-0059,2024-06-06T11:55:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013357,VENDOR-0048,2024-06-06T14:35:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013360,VENDOR-0009,2024-06-06T15:50:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013367,VENDOR-0058,2024-06-06T18:45:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013371,VENDOR-0026,2024-06-06T17:38:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013375,VENDOR-0054,2024-06-06T19:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013381,VENDOR-0036,2024-06-06T21:49:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013383,VENDOR-0050,2024-06-06T20:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013385,VENDOR-0004,2024-06-06T22:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013393,VENDOR-0060,2024-06-07T00:36:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013394,VENDOR-0007,2024-06-07T01:19:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013396,VENDOR-0021,2024-06-07T01:48:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013398,VENDOR-0035,2024-06-07T02:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013406,VENDOR-0031,2024-06-07T04:43:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013410,VENDOR-0059,2024-06-07T05:15:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013415,VENDOR-0034,2024-06-07T07:48:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013416,VENDOR-0041,2024-06-07T07:12:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013418,VENDOR-0055,2024-06-07T07:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013420,VENDOR-0009,2024-06-07T08:44:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013423,VENDOR-0030,2024-06-07T10:34:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013424,VENDOR-0037,2024-06-07T08:42:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013426,VENDOR-0051,2024-06-07T08:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013439,VENDOR-0022,2024-06-07T12:19:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013445,VENDOR-0004,2024-06-07T14:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013446,VENDOR-0011,2024-06-07T14:46:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013448,VENDOR-0025,2024-06-07T17:27:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013450,VENDOR-0039,2024-06-07T17:04:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013453,VENDOR-0060,2024-06-07T16:43:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013456,VENDOR-0021,2024-06-07T18:48:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013457,VENDOR-0028,2024-06-07T18:27:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013471,VENDOR-0006,2024-06-07T21:49:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013474,VENDOR-0027,2024-06-07T22:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013475,VENDOR-0034,2024-06-07T23:12:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013479,VENDOR-0002,2024-06-07T23:48:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013489,VENDOR-0012,2024-06-08T04:48:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013490,VENDOR-0019,2024-06-08T03:17:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013492,VENDOR-0033,2024-06-08T05:11:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013495,VENDOR-0054,2024-06-08T05:52:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013505,VENDOR-0004,2024-06-08T09:35:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013516,VENDOR-0021,2024-06-08T10:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013517,VENDOR-0028,2024-06-08T10:33:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013527,VENDOR-0038,2024-06-08T14:33:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013528,VENDOR-0045,2024-06-08T14:11:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013531,VENDOR-0006,2024-06-08T14:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013535,VENDOR-0034,2024-06-08T16:46:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013539,VENDOR-0002,2024-06-08T17:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013540,VENDOR-0009,2024-06-08T18:25:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013541,VENDOR-0016,2024-06-08T19:12:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013542,VENDOR-0023,2024-06-08T19:37:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013546,VENDOR-0051,2024-06-08T21:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013552,VENDOR-0033,2024-06-08T20:33:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013553,VENDOR-0040,2024-06-08T23:05:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013557,VENDOR-0008,2024-06-08T23:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013561,VENDOR-0036,2024-06-09T00:32:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013564,VENDOR-0057,2024-06-09T00:37:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013567,VENDOR-0018,2024-06-09T02:43:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013568,VENDOR-0025,2024-06-09T00:50:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013570,VENDOR-0039,2024-06-09T01:48:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013585,VENDOR-0024,2024-06-09T08:15:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013588,VENDOR-0045,2024-06-09T08:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013595,VENDOR-0034,2024-06-09T11:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013605,VENDOR-0044,2024-06-09T12:24:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013606,VENDOR-0051,2024-06-09T14:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013612,VENDOR-0033,2024-06-09T14:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013616,VENDOR-0001,2024-06-09T15:44:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013617,VENDOR-0008,2024-06-09T15:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013619,VENDOR-0022,2024-06-09T17:19:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013626,VENDOR-0011,2024-06-09T18:07:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013628,VENDOR-0025,2024-06-09T18:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013629,VENDOR-0032,2024-06-09T20:17:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013630,VENDOR-0039,2024-06-09T21:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013634,VENDOR-0007,2024-06-09T20:05:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013635,VENDOR-0014,2024-06-09T22:44:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013637,VENDOR-0028,2024-06-09T22:31:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013638,VENDOR-0035,2024-06-09T23:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013640,VENDOR-0049,2024-06-09T21:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013652,VENDOR-0013,2024-06-10T02:19:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013657,VENDOR-0048,2024-06-10T03:35:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013661,VENDOR-0016,2024-06-10T04:08:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013665,VENDOR-0044,2024-06-10T06:40:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013669,VENDOR-0012,2024-06-10T07:22:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013679,VENDOR-0022,2024-06-10T08:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013680,VENDOR-0029,2024-06-10T08:50:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013690,VENDOR-0039,2024-06-10T14:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013691,VENDOR-0046,2024-06-10T12:43:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013695,VENDOR-0014,2024-06-10T12:58:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013705,VENDOR-0024,2024-06-10T16:54:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013707,VENDOR-0038,2024-06-10T17:29:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013711,VENDOR-0006,2024-06-10T19:15:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013712,VENDOR-0013,2024-06-10T19:15:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013721,VENDOR-0016,2024-06-10T22:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013722,VENDOR-0023,2024-06-10T21:32:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013723,VENDOR-0030,2024-06-10T23:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013724,VENDOR-0037,2024-06-10T23:24:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013726,VENDOR-0051,2024-06-11T00:11:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013730,VENDOR-0019,2024-06-11T01:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013733,VENDOR-0040,2024-06-10T23:52:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013735,VENDOR-0054,2024-06-11T02:24:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013739,VENDOR-0022,2024-06-11T04:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013756,VENDOR-0021,2024-06-11T07:12:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013759,VENDOR-0042,2024-06-11T08:56:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013766,VENDOR-0031,2024-06-11T10:16:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013768,VENDOR-0045,2024-06-11T12:01:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013774,VENDOR-0027,2024-06-11T12:49:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013781,VENDOR-0016,2024-06-11T14:29:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013783,VENDOR-0030,2024-06-11T14:36:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013786,VENDOR-0051,2024-06-11T15:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013787,VENDOR-0058,2024-06-11T16:29:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013788,VENDOR-0005,2024-06-11T17:23:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013793,VENDOR-0040,2024-06-11T18:44:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013797,VENDOR-0008,2024-06-11T18:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013803,VENDOR-0050,2024-06-11T21:01:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013805,VENDOR-0004,2024-06-11T20:49:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013811,VENDOR-0046,2024-06-12T00:27:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013815,VENDOR-0014,2024-06-12T01:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013817,VENDOR-0028,2024-06-11T23:26:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013819,VENDOR-0042,2024-06-12T01:22:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013821,VENDOR-0056,2024-06-12T02:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013829,VENDOR-0052,2024-06-12T05:24:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013830,VENDOR-0059,2024-06-12T04:56:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013831,VENDOR-0006,2024-06-12T05:25:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013841,VENDOR-0016,2024-06-12T09:02:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013844,VENDOR-0037,2024-06-12T09:00:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013845,VENDOR-0044,2024-06-12T07:18:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013858,VENDOR-0015,2024-06-12T11:40:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013864,VENDOR-0057,2024-06-12T13:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013871,VENDOR-0046,2024-06-12T17:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013876,VENDOR-0021,2024-06-12T18:32:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013878,VENDOR-0035,2024-06-12T18:12:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013881,VENDOR-0056,2024-06-12T20:03:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013882,VENDOR-0003,2024-06-12T18:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013883,VENDOR-0010,2024-06-12T18:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013888,VENDOR-0045,2024-06-12T21:11:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013891,VENDOR-0006,2024-06-12T20:59:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013902,VENDOR-0023,2024-06-13T02:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013904,VENDOR-0037,2024-06-13T02:14:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013909,VENDOR-0012,2024-06-13T03:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013910,VENDOR-0019,2024-06-13T02:15:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013919,VENDOR-0022,2024-06-13T06:37:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013926,VENDOR-0011,2024-06-13T06:38:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013927,VENDOR-0018,2024-06-13T06:39:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013944,VENDOR-0017,2024-06-13T13:44:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013948,VENDOR-0045,2024-06-13T12:35:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013953,VENDOR-0020,2024-06-13T16:45:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013958,VENDOR-0055,2024-06-13T16:07:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013961,VENDOR-0016,2024-06-13T17:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013965,VENDOR-0044,2024-06-13T20:11:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013968,VENDOR-0005,2024-06-13T18:41:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013982,VENDOR-0043,2024-06-14T00:37:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013996,VENDOR-0021,2024-06-14T03:53:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013997,VENDOR-0028,2024-06-14T02:46:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-013999,VENDOR-0042,2024-06-14T03:52:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014004,VENDOR-0017,2024-06-14T05:45:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014007,VENDOR-0038,2024-06-14T07:32:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014012,VENDOR-0013,2024-06-14T07:33:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014015,VENDOR-0034,2024-06-14T09:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014020,VENDOR-0009,2024-06-14T11:47:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014022,VENDOR-0023,2024-06-14T11:53:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014024,VENDOR-0037,2024-06-14T12:40:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014031,VENDOR-0026,2024-06-14T13:11:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014033,VENDOR-0040,2024-06-14T13:25:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014035,VENDOR-0054,2024-06-14T15:32:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014040,VENDOR-0029,2024-06-14T16:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014042,VENDOR-0043,2024-06-14T16:59:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014044,VENDOR-0057,2024-06-14T18:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014050,VENDOR-0039,2024-06-14T19:07:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014063,VENDOR-0010,2024-06-14T21:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014068,VENDOR-0045,2024-06-14T23:39:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014070,VENDOR-0059,2024-06-15T00:04:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014081,VENDOR-0016,2024-06-15T02:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014086,VENDOR-0051,2024-06-15T04:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014088,VENDOR-0005,2024-06-15T05:38:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-014092,VENDOR-0033,2024-06-15T07:25:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
