episode_id,incident_id,true_cause_family,true_root_entity_id,true_pattern_id,correct_remediation,propagation_targets,change_id,cause_selection_stream,background_stream,data_classification
EP-000246,INC-000246,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",,cause:14:59,background:EP-000246,SYNTHETIC
EP-000247,INC-000247,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",CHG-000247,cause:14:60,background:EP-000247,SYNTHETIC
EP-000248,INC-000248,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",,cause:14:61,background:EP-000248,SYNTHETIC
EP-000249,INC-000249,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:62,background:EP-000249,SYNTHETIC
EP-000250,INC-000250,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:63,background:EP-000250,SYNTHETIC
EP-000251,INC-000251,NETWORK_PATH_DEGRADATION,INFRA-0007,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0004"", ""CLOUD-0002"", ""CLOUD-0003"", ""CLOUD-0013"", ""CLOUD-0014"", ""CLOUD-0018"", ""COMP-0007"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0003"", ""SVC-0001"", ""SVC-0004"", ""SVC-0007"", ""SVC-0008"", ""SVC-0012"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0005"", ""TEAM-0006""]",,cause:14:64,background:EP-000251,SYNTHETIC
EP-000252,INC-000252,NETWORK_PATH_DEGRADATION,INFRA-0006,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0006"", ""CLOUD-0007"", ""CLOUD-0015"", ""COMP-0022"", ""INFRA-0001"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0006"", ""SVC-0008"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001"", ""TEAM-0004"", ""VENDOR-0001""]",,cause:14:65,background:EP-000252,SYNTHETIC
EP-000253,INC-000253,NETWORK_PATH_DEGRADATION,INFRA-0005,KE-0015,REROUTE_TRAFFIC,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0004"", ""CLOUD-0005"", ""CLOUD-0021"", ""COMP-0013"", ""INFRA-0003"", ""POL-0001"", ""SVC-0001"", ""SVC-0005"", ""SVC-0006"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0012"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0002"", ""VENDOR-0001"", ""VENDOR-0003""]",CHG-000253,cause:14:66,background:EP-000253,SYNTHETIC
EP-000254,INC-000254,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",,cause:14:67,background:EP-000254,SYNTHETIC
EP-000255,INC-000255,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",,cause:14:68,background:EP-000255,SYNTHETIC
EP-000256,INC-000256,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",,cause:14:69,background:EP-000256,SYNTHETIC
EP-000257,INC-000257,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:70,background:EP-000257,SYNTHETIC
EP-000258,INC-000258,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:71,background:EP-000258,SYNTHETIC
EP-000259,INC-000259,NETWORK_PATH_DEGRADATION,INFRA-0007,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0004"", ""CLOUD-0002"", ""CLOUD-0003"", ""CLOUD-0013"", ""CLOUD-0014"", ""CLOUD-0018"", ""COMP-0007"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0003"", ""SVC-0001"", ""SVC-0004"", ""SVC-0007"", ""SVC-0008"", ""SVC-0012"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0005"", ""TEAM-0006""]",,cause:14:72,background:EP-000259,SYNTHETIC
EP-000260,INC-000260,NETWORK_PATH_DEGRADATION,INFRA-0006,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0006"", ""CLOUD-0007"", ""CLOUD-0015"", ""COMP-0022"", ""INFRA-0001"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0006"", ""SVC-0008"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001"", ""TEAM-0004"", ""VENDOR-0001""]",,cause:14:73,background:EP-000260,SYNTHETIC
EP-000261,INC-000261,NETWORK_PATH_DEGRADATION,INFRA-0005,KE-0015,REROUTE_TRAFFIC,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0004"", ""CLOUD-0005"", ""CLOUD-0021"", ""COMP-0013"", ""INFRA-0003"", ""POL-0001"", ""SVC-0001"", ""SVC-0005"", ""SVC-0006"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0012"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0002"", ""VENDOR-0001"", ""VENDOR-0003""]",CHG-000261,cause:14:74,background:EP-000261,SYNTHETIC
EP-000262,INC-000262,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",,cause:14:75,background:EP-000262,SYNTHETIC
EP-000263,INC-000263,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",CHG-000263,cause:14:76,background:EP-000263,SYNTHETIC
EP-000264,INC-000264,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",,cause:14:77,background:EP-000264,SYNTHETIC
EP-000265,INC-000265,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:78,background:EP-000265,SYNTHETIC
EP-000266,INC-000266,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:79,background:EP-000266,SYNTHETIC
EP-000267,INC-000267,NETWORK_PATH_DEGRADATION,INFRA-0007,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0004"", ""CLOUD-0002"", ""CLOUD-0003"", ""CLOUD-0013"", ""CLOUD-0014"", ""CLOUD-0018"", ""COMP-0007"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0003"", ""SVC-0001"", ""SVC-0004"", ""SVC-0007"", ""SVC-0008"", ""SVC-0012"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0005"", ""TEAM-0006""]",,cause:14:80,background:EP-000267,SYNTHETIC
EP-000268,INC-000268,NETWORK_PATH_DEGRADATION,INFRA-0006,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0006"", ""CLOUD-0007"", ""CLOUD-0015"", ""COMP-0022"", ""INFRA-0001"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0006"", ""SVC-0008"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001"", ""TEAM-0004"", ""VENDOR-0001""]",CHG-000268,cause:14:81,background:EP-000268,SYNTHETIC
EP-000269,INC-000269,NETWORK_PATH_DEGRADATION,INFRA-0005,KE-0015,REROUTE_TRAFFIC,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0004"", ""CLOUD-0005"", ""CLOUD-0021"", ""COMP-0013"", ""INFRA-0003"", ""POL-0001"", ""SVC-0001"", ""SVC-0005"", ""SVC-0006"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0012"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0002"", ""VENDOR-0001"", ""VENDOR-0003""]",,cause:14:82,background:EP-000269,SYNTHETIC
EP-000270,INC-000270,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",,cause:14:83,background:EP-000270,SYNTHETIC
EP-000271,INC-000271,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",,cause:14:84,background:EP-000271,SYNTHETIC
EP-000272,INC-000272,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",,cause:14:85,background:EP-000272,SYNTHETIC
EP-000273,INC-000273,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:86,background:EP-000273,SYNTHETIC
EP-000274,INC-000274,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:87,background:EP-000274,SYNTHETIC
EP-000275,INC-000275,NETWORK_PATH_DEGRADATION,INFRA-0007,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0004"", ""CLOUD-0002"", ""CLOUD-0003"", ""CLOUD-0013"", ""CLOUD-0014"", ""CLOUD-0018"", ""COMP-0007"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0003"", ""SVC-0001"", ""SVC-0004"", ""SVC-0007"", ""SVC-0008"", ""SVC-0012"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0005"", ""TEAM-0006""]",,cause:14:88,background:EP-000275,SYNTHETIC
EP-000276,INC-000276,NETWORK_PATH_DEGRADATION,INFRA-0006,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0006"", ""CLOUD-0007"", ""CLOUD-0015"", ""COMP-0022"", ""INFRA-0001"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0006"", ""SVC-0008"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001"", ""TEAM-0004"", ""VENDOR-0001""]",CHG-000276,cause:14:89,background:EP-000276,SYNTHETIC
EP-000277,INC-000277,NETWORK_PATH_DEGRADATION,INFRA-0005,KE-0015,REROUTE_TRAFFIC,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0004"", ""CLOUD-0005"", ""CLOUD-0021"", ""COMP-0013"", ""INFRA-0003"", ""POL-0001"", ""SVC-0001"", ""SVC-0005"", ""SVC-0006"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0012"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0002"", ""VENDOR-0001"", ""VENDOR-0003""]",,cause:14:90,background:EP-000277,SYNTHETIC
EP-000278,INC-000278,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",CHG-000278,cause:14:91,background:EP-000278,SYNTHETIC
EP-000279,INC-000279,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",,cause:14:92,background:EP-000279,SYNTHETIC
EP-000280,INC-000280,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",CHG-000280,cause:14:93,background:EP-000280,SYNTHETIC
EP-000281,INC-000281,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:94,background:EP-000281,SYNTHETIC
EP-000282,INC-000282,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:95,background:EP-000282,SYNTHETIC
EP-000283,INC-000283,NETWORK_PATH_DEGRADATION,INFRA-0007,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0004"", ""CLOUD-0002"", ""CLOUD-0003"", ""CLOUD-0013"", ""CLOUD-0014"", ""CLOUD-0018"", ""COMP-0007"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0003"", ""SVC-0001"", ""SVC-0004"", ""SVC-0007"", ""SVC-0008"", ""SVC-0012"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0005"", ""TEAM-0006""]",,cause:14:96,background:EP-000283,SYNTHETIC
EP-000284,INC-000284,NETWORK_PATH_DEGRADATION,INFRA-0006,KE-0015,REROUTE_TRAFFIC,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0006"", ""CLOUD-0007"", ""CLOUD-0015"", ""COMP-0022"", ""INFRA-0001"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0006"", ""SVC-0008"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001"", ""TEAM-0004"", ""VENDOR-0001""]",,cause:14:97,background:EP-000284,SYNTHETIC
EP-000285,INC-000285,NETWORK_PATH_DEGRADATION,INFRA-0005,KE-0015,REROUTE_TRAFFIC,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0004"", ""CLOUD-0005"", ""CLOUD-0021"", ""COMP-0013"", ""INFRA-0003"", ""POL-0001"", ""SVC-0001"", ""SVC-0005"", ""SVC-0006"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0012"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0002"", ""VENDOR-0001"", ""VENDOR-0003""]",,cause:14:98,background:EP-000285,SYNTHETIC
EP-000286,INC-000286,NETWORK_PATH_DEGRADATION,INFRA-0004,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0012"", ""CLOUD-0016"", ""CLOUD-0020"", ""COMP-0004"", ""COMP-0028"", ""POL-0004"", ""SVC-0001"", ""SVC-0004"", ""SVC-0005"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0007""]",,cause:14:99,background:EP-000286,SYNTHETIC
EP-000287,INC-000287,NETWORK_PATH_DEGRADATION,INFRA-0003,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0002"", ""CLOUD-0005"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0019"", ""INFRA-0002"", ""INFRA-0006"", ""POL-0003"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0001"", ""TEAM-0005"", ""VENDOR-0004""]",,cause:14:100,background:EP-000287,SYNTHETIC
EP-000288,INC-000288,NETWORK_PATH_DEGRADATION,INFRA-0002,KE-0015,REROUTE_TRAFFIC,"[""APP-0004"", ""CLOUD-0004"", ""CLOUD-0012"", ""CLOUD-0019"", ""CLOUD-0020"", ""COMP-0010"", ""POL-0002"", ""SVC-0001"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0006"", ""SVC-0008"", ""SVC-0010"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0015"", ""SVC-0018"", ""TEAM-0003""]",,cause:14:101,background:EP-000288,SYNTHETIC
EP-000289,INC-000289,NETWORK_PATH_DEGRADATION,INFRA-0001,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0018"", ""COMP-0001"", ""COMP-0025"", ""POL-0001"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",,cause:14:102,background:EP-000289,SYNTHETIC
EP-000290,INC-000290,NETWORK_PATH_DEGRADATION,INFRA-0008,KE-0015,REROUTE_TRAFFIC,"[""APP-0005"", ""CAP-0004"", ""CLOUD-0012"", ""CLOUD-0018"", ""CLOUD-0020"", ""CLOUD-0021"", ""COMP-0016"", ""POL-0004"", ""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0007"", ""SVC-0010"", ""SVC-0012"", ""SVC-0013"", ""SVC-0016"", ""SVC-0017"", ""TEAM-0001""]",CHG-000290,cause:14:103,background:EP-000290,SYNTHETIC
