episode_id,incident_id,true_cause_family,true_root_entity_id,true_pattern_id,correct_remediation,propagation_targets,change_id,cause_selection_stream,background_stream,data_classification
EP-008301,INC-008301,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0020"", ""SVC-0047"", ""SVC-0053"", ""SVC-0095"", ""SVC-0098"", ""SVC-0103"", ""SVC-0124"", ""SVC-0139"", ""SVC-0185"", ""SVC-0186"", ""SVC-0280"", ""SVC-0284""]",,cause:85:770,background:EP-008301,SYNTHETIC
EP-008302,INC-008302,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0021"", ""SVC-0026"", ""SVC-0049"", ""SVC-0062"", ""SVC-0105"", ""SVC-0140"", ""SVC-0184"", ""SVC-0204"", ""SVC-0209"", ""SVC-0212"", ""SVC-0247""]",,cause:85:771,background:EP-008302,SYNTHETIC
EP-008303,INC-008303,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0037"", ""SVC-0078"", ""SVC-0099"", ""SVC-0103"", ""SVC-0116"", ""SVC-0140"", ""SVC-0165"", ""SVC-0183"", ""SVC-0237"", ""SVC-0265"", ""SVC-0270""]",,cause:85:772,background:EP-008303,SYNTHETIC
EP-008304,INC-008304,EXTERNAL_VENDOR_OUTAGE,VENDOR-0017,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0011"", ""SVC-0017"", ""SVC-0028"", ""SVC-0077"", ""SVC-0115"", ""SVC-0137"", ""SVC-0197"", ""SVC-0207"", ""SVC-0231"", ""SVC-0257"", ""SVC-0262"", ""SVC-0274""]",,cause:85:773,background:EP-008304,SYNTHETIC
EP-008305,INC-008305,EXTERNAL_VENDOR_OUTAGE,VENDOR-0024,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0005"", ""SVC-0006"", ""SVC-0048"", ""SVC-0130"", ""SVC-0142"", ""SVC-0157"", ""SVC-0208"", ""SVC-0242"", ""SVC-0257"", ""SVC-0258"", ""SVC-0273"", ""SVC-0287""]",,cause:85:774,background:EP-008305,SYNTHETIC
EP-008306,INC-008306,EXTERNAL_VENDOR_OUTAGE,VENDOR-0031,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0030"", ""SVC-0054"", ""SVC-0055"", ""SVC-0057"", ""SVC-0163"", ""SVC-0168"", ""SVC-0198"", ""SVC-0204"", ""SVC-0219"", ""SVC-0227"", ""SVC-0240"", ""SVC-0242"", ""SVC-0265""]",CHG-008306,cause:85:775,background:EP-008306,SYNTHETIC
EP-008307,INC-008307,EXTERNAL_VENDOR_OUTAGE,VENDOR-0038,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0012"", ""SVC-0018"", ""SVC-0025"", ""SVC-0044"", ""SVC-0067"", ""SVC-0123"", ""SVC-0179"", ""SVC-0213"", ""SVC-0227"", ""SVC-0260"", ""SVC-0291""]",,cause:85:776,background:EP-008307,SYNTHETIC
EP-008308,INC-008308,EXTERNAL_VENDOR_OUTAGE,VENDOR-0045,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0045"", ""SVC-0048"", ""SVC-0063"", ""SVC-0079"", ""SVC-0080"", ""SVC-0105"", ""SVC-0156"", ""SVC-0162"", ""SVC-0165"", ""SVC-0225"", ""SVC-0277"", ""SVC-0285""]",,cause:85:777,background:EP-008308,SYNTHETIC
EP-008309,INC-008309,EXTERNAL_VENDOR_OUTAGE,VENDOR-0052,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0012"", ""SVC-0088"", ""SVC-0092"", ""SVC-0119"", ""SVC-0180"", ""SVC-0189"", ""SVC-0200"", ""SVC-0257"", ""SVC-0266"", ""SVC-0267"", ""SVC-0287"", ""SVC-0289""]",,cause:85:778,background:EP-008309,SYNTHETIC
EP-008310,INC-008310,EXTERNAL_VENDOR_OUTAGE,VENDOR-0059,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0036"", ""SVC-0051"", ""SVC-0060"", ""SVC-0088"", ""SVC-0112"", ""SVC-0114"", ""SVC-0156"", ""SVC-0203"", ""SVC-0264"", ""SVC-0290"", ""SVC-0291""]",,cause:85:779,background:EP-008310,SYNTHETIC
EP-008311,INC-008311,EXTERNAL_VENDOR_OUTAGE,VENDOR-0006,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0011"", ""SVC-0054"", ""SVC-0077"", ""SVC-0090"", ""SVC-0122"", ""SVC-0130"", ""SVC-0133"", ""SVC-0145"", ""SVC-0211"", ""SVC-0221"", ""SVC-0224"", ""SVC-0257"", ""SVC-0281""]",,cause:85:780,background:EP-008311,SYNTHETIC
EP-008312,INC-008312,EXTERNAL_VENDOR_OUTAGE,VENDOR-0013,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0013"", ""SVC-0028"", ""SVC-0068"", ""SVC-0073"", ""SVC-0094"", ""SVC-0108"", ""SVC-0118"", ""SVC-0133"", ""SVC-0193"", ""SVC-0213"", ""SVC-0253"", ""SVC-0271""]",,cause:85:781,background:EP-008312,SYNTHETIC
EP-008313,INC-008313,EXTERNAL_VENDOR_OUTAGE,VENDOR-0020,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0019"", ""SVC-0021"", ""SVC-0043"", ""SVC-0045"", ""SVC-0054"", ""SVC-0056"", ""SVC-0165"", ""SVC-0167"", ""SVC-0169"", ""SVC-0190"", ""SVC-0195"", ""SVC-0216"", ""SVC-0295""]",,cause:85:782,background:EP-008313,SYNTHETIC
EP-008314,INC-008314,EXTERNAL_VENDOR_OUTAGE,VENDOR-0027,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0052"", ""SVC-0054"", ""SVC-0061"", ""SVC-0102"", ""SVC-0124"", ""SVC-0129"", ""SVC-0142"", ""SVC-0174"", ""SVC-0184"", ""SVC-0267"", ""SVC-0271"", ""SVC-0280""]",,cause:85:783,background:EP-008314,SYNTHETIC
EP-008315,INC-008315,EXTERNAL_VENDOR_OUTAGE,VENDOR-0034,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0016"", ""SVC-0068"", ""SVC-0102"", ""SVC-0136"", ""SVC-0165"", ""SVC-0187"", ""SVC-0206"", ""SVC-0220"", ""SVC-0270"", ""SVC-0277"", ""SVC-0281""]",,cause:85:784,background:EP-008315,SYNTHETIC
EP-008316,INC-008316,EXTERNAL_VENDOR_OUTAGE,VENDOR-0041,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0035"", ""SVC-0041"", ""SVC-0055"", ""SVC-0065"", ""SVC-0101"", ""SVC-0113"", ""SVC-0121"", ""SVC-0139"", ""SVC-0161"", ""SVC-0221"", ""SVC-0281""]",,cause:85:785,background:EP-008316,SYNTHETIC
EP-008317,INC-008317,EXTERNAL_VENDOR_OUTAGE,VENDOR-0048,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0034"", ""SVC-0121"", ""SVC-0157"", ""SVC-0164"", ""SVC-0198"", ""SVC-0228"", ""SVC-0235"", ""SVC-0239"", ""SVC-0242"", ""SVC-0245"", ""SVC-0248""]",,cause:85:786,background:EP-008317,SYNTHETIC
EP-008318,INC-008318,EXTERNAL_VENDOR_OUTAGE,VENDOR-0055,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0003"", ""SVC-0017"", ""SVC-0033"", ""SVC-0036"", ""SVC-0052"", ""SVC-0053"", ""SVC-0079"", ""SVC-0081"", ""SVC-0142"", ""SVC-0150"", ""SVC-0277"", ""SVC-0287"", ""SVC-0289""]",CHG-008318,cause:85:787,background:EP-008318,SYNTHETIC
EP-008319,INC-008319,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0018"", ""SVC-0041"", ""SVC-0057"", ""SVC-0062"", ""SVC-0098"", ""SVC-0106"", ""SVC-0170"", ""SVC-0176"", ""SVC-0188"", ""SVC-0210"", ""SVC-0253"", ""SVC-0295""]",,cause:85:788,background:EP-008319,SYNTHETIC
EP-008320,INC-008320,EXTERNAL_VENDOR_OUTAGE,VENDOR-0009,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0009"", ""SVC-0025"", ""SVC-0052"", ""SVC-0064"", ""SVC-0069"", ""SVC-0119"", ""SVC-0129"", ""SVC-0189"", ""SVC-0203"", ""SVC-0211"", ""SVC-0249"", ""SVC-0276""]",,cause:85:789,background:EP-008320,SYNTHETIC
EP-008321,INC-008321,EXTERNAL_VENDOR_OUTAGE,VENDOR-0016,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0010"", ""SVC-0016"", ""SVC-0049"", ""SVC-0078"", ""SVC-0124"", ""SVC-0146"", ""SVC-0150"", ""SVC-0183"", ""SVC-0210"", ""SVC-0266"", ""SVC-0270"", ""SVC-0299""]",,cause:85:790,background:EP-008321,SYNTHETIC
EP-008322,INC-008322,EXTERNAL_VENDOR_OUTAGE,VENDOR-0023,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0028"", ""SVC-0036"", ""SVC-0103"", ""SVC-0110"", ""SVC-0115"", ""SVC-0119"", ""SVC-0127"", ""SVC-0163"", ""SVC-0168"", ""SVC-0194"", ""SVC-0216"", ""SVC-0222""]",,cause:85:791,background:EP-008322,SYNTHETIC
EP-008323,INC-008323,EXTERNAL_VENDOR_OUTAGE,VENDOR-0030,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0033"", ""SVC-0039"", ""SVC-0057"", ""SVC-0067"", ""SVC-0079"", ""SVC-0103"", ""SVC-0114"", ""SVC-0143"", ""SVC-0172"", ""SVC-0176"", ""SVC-0234"", ""SVC-0299""]",CHG-008323,cause:85:792,background:EP-008323,SYNTHETIC
EP-008324,INC-008324,EXTERNAL_VENDOR_OUTAGE,VENDOR-0037,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0037"", ""SVC-0043"", ""SVC-0054"", ""SVC-0097"", ""SVC-0108"", ""SVC-0109"", ""SVC-0126"", ""SVC-0133"", ""SVC-0157"", ""SVC-0217"", ""SVC-0252"", ""SVC-0277""]",,cause:85:793,background:EP-008324,SYNTHETIC
EP-008325,INC-008325,EXTERNAL_VENDOR_OUTAGE,VENDOR-0044,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0041"", ""SVC-0053"", ""SVC-0086"", ""SVC-0112"", ""SVC-0129"", ""SVC-0135"", ""SVC-0179"", ""SVC-0206"", ""SVC-0281"", ""SVC-0282"", ""SVC-0288"", ""SVC-0289""]",CHG-008325,cause:85:794,background:EP-008325,SYNTHETIC
EP-008326,INC-008326,EXTERNAL_VENDOR_OUTAGE,VENDOR-0051,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0033"", ""SVC-0050"", ""SVC-0057"", ""SVC-0089"", ""SVC-0155"", ""SVC-0176"", ""SVC-0182"", ""SVC-0208"", ""SVC-0222"", ""SVC-0224"", ""SVC-0250"", ""SVC-0280""]",,cause:85:795,background:EP-008326,SYNTHETIC
EP-008327,INC-008327,EXTERNAL_VENDOR_OUTAGE,VENDOR-0058,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0019"", ""SVC-0024"", ""SVC-0139"", ""SVC-0147"", ""SVC-0161"", ""SVC-0177"", ""SVC-0189"", ""SVC-0214"", ""SVC-0272"", ""SVC-0274"", ""SVC-0297"", ""SVC-0299""]",,cause:85:796,background:EP-008327,SYNTHETIC
EP-008328,INC-008328,EXTERNAL_VENDOR_OUTAGE,VENDOR-0005,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0005"", ""SVC-0041"", ""SVC-0055"", ""SVC-0065"", ""SVC-0107"", ""SVC-0125"", ""SVC-0131"", ""SVC-0143"", ""SVC-0185"", ""SVC-0245"", ""SVC-0284""]",,cause:85:797,background:EP-008328,SYNTHETIC
EP-008329,INC-008329,EXTERNAL_VENDOR_OUTAGE,VENDOR-0012,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0033"", ""SVC-0065"", ""SVC-0069"", ""SVC-0083"", ""SVC-0137"", ""SVC-0138"", ""SVC-0143"", ""SVC-0165"", ""SVC-0211"", ""SVC-0255"", ""SVC-0270"", ""SVC-0286""]",,cause:85:798,background:EP-008329,SYNTHETIC
EP-008330,INC-008330,EXTERNAL_VENDOR_OUTAGE,VENDOR-0019,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0021"", ""SVC-0047"", ""SVC-0067"", ""SVC-0112"", ""SVC-0114"", ""SVC-0132"", ""SVC-0133"", ""SVC-0145"", ""SVC-0175"", ""SVC-0206"", ""SVC-0210"", ""SVC-0225"", ""SVC-0282""]",,cause:85:799,background:EP-008330,SYNTHETIC
EP-008331,INC-008331,EXTERNAL_VENDOR_OUTAGE,VENDOR-0026,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0048"", ""SVC-0049"", ""SVC-0056"", ""SVC-0100"", ""SVC-0128"", ""SVC-0149"", ""SVC-0174"", ""SVC-0211"", ""SVC-0238"", ""SVC-0257"", ""SVC-0276"", ""SVC-0298""]",,cause:85:800,background:EP-008331,SYNTHETIC
EP-008332,INC-008332,EXTERNAL_VENDOR_OUTAGE,VENDOR-0033,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0008"", ""SVC-0020"", ""SVC-0033"", ""SVC-0093"", ""SVC-0153"", ""SVC-0158"", ""SVC-0212"", ""SVC-0213"", ""SVC-0221"", ""SVC-0233"", ""SVC-0250"", ""SVC-0261"", ""SVC-0273""]",,cause:85:801,background:EP-008332,SYNTHETIC
EP-008333,INC-008333,EXTERNAL_VENDOR_OUTAGE,VENDOR-0040,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0025"", ""SVC-0058"", ""SVC-0097"", ""SVC-0109"", ""SVC-0130"", ""SVC-0144"", ""SVC-0164"", ""SVC-0201"", ""SVC-0237"", ""SVC-0239"", ""SVC-0281""]",,cause:85:802,background:EP-008333,SYNTHETIC
EP-008334,INC-008334,EXTERNAL_VENDOR_OUTAGE,VENDOR-0047,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0009"", ""SVC-0060"", ""SVC-0065"", ""SVC-0092"", ""SVC-0110"", ""SVC-0111"", ""SVC-0126"", ""SVC-0174"", ""SVC-0184"", ""SVC-0206"", ""SVC-0225""]",,cause:85:803,background:EP-008334,SYNTHETIC
EP-008335,INC-008335,EXTERNAL_VENDOR_OUTAGE,VENDOR-0054,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0019"", ""SVC-0059"", ""SVC-0078"", ""SVC-0093"", ""SVC-0118"", ""SVC-0126"", ""SVC-0181"", ""SVC-0257"", ""SVC-0258"", ""SVC-0274"", ""SVC-0276""]",,cause:85:804,background:EP-008335,SYNTHETIC
EP-008336,INC-008336,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0028"", ""SVC-0061"", ""SVC-0102"", ""SVC-0121"", ""SVC-0181"", ""SVC-0191"", ""SVC-0193"", ""SVC-0198"", ""SVC-0220"", ""SVC-0241"", ""SVC-0258""]",,cause:85:805,background:EP-008336,SYNTHETIC
EP-008337,INC-008337,EXTERNAL_VENDOR_OUTAGE,VENDOR-0008,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0028"", ""SVC-0122"", ""SVC-0131"", ""SVC-0140"", ""SVC-0149"", ""SVC-0179"", ""SVC-0182"", ""SVC-0229"", ""SVC-0283"", ""SVC-0287"", ""SVC-0289""]",,cause:85:806,background:EP-008337,SYNTHETIC
EP-008338,INC-008338,EXTERNAL_VENDOR_OUTAGE,VENDOR-0015,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0026"", ""SVC-0058"", ""SVC-0073"", ""SVC-0090"", ""SVC-0099"", ""SVC-0101"", ""SVC-0147"", ""SVC-0184"", ""SVC-0189"", ""SVC-0261"", ""SVC-0300""]",,cause:85:807,background:EP-008338,SYNTHETIC
EP-008339,INC-008339,EXTERNAL_VENDOR_OUTAGE,VENDOR-0022,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0047"", ""SVC-0054"", ""SVC-0063"", ""SVC-0067"", ""SVC-0075"", ""SVC-0123"", ""SVC-0137"", ""SVC-0182"", ""SVC-0256"", ""SVC-0269"", ""SVC-0291""]",,cause:85:808,background:EP-008339,SYNTHETIC
EP-008340,INC-008340,EXTERNAL_VENDOR_OUTAGE,VENDOR-0029,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0029"", ""SVC-0047"", ""SVC-0053"", ""SVC-0065"", ""SVC-0089"", ""SVC-0099"", ""SVC-0149"", ""SVC-0209"", ""SVC-0211"", ""SVC-0266"", ""SVC-0269""]",CHG-008340,cause:85:809,background:EP-008340,SYNTHETIC
EP-008341,INC-008341,EXTERNAL_VENDOR_OUTAGE,VENDOR-0036,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0030"", ""SVC-0032"", ""SVC-0056"", ""SVC-0090"", ""SVC-0131"", ""SVC-0155"", ""SVC-0165"", ""SVC-0188"", ""SVC-0214"", ""SVC-0230"", ""SVC-0231"", ""SVC-0243"", ""SVC-0268""]",,cause:85:810,background:EP-008341,SYNTHETIC
EP-008342,INC-008342,EXTERNAL_VENDOR_OUTAGE,VENDOR-0043,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0046"", ""SVC-0049"", ""SVC-0056"", ""SVC-0066"", ""SVC-0076"", ""SVC-0113"", ""SVC-0117"", ""SVC-0201"", ""SVC-0226"", ""SVC-0227"", ""SVC-0274"", ""SVC-0294""]",,cause:85:811,background:EP-008342,SYNTHETIC
EP-008343,INC-008343,EXTERNAL_VENDOR_OUTAGE,VENDOR-0050,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0090"", ""SVC-0098"", ""SVC-0103"", ""SVC-0116"", ""SVC-0124"", ""SVC-0133"", ""SVC-0166"", ""SVC-0180"", ""SVC-0206"", ""SVC-0262"", ""SVC-0272""]",CHG-008343,cause:85:812,background:EP-008343,SYNTHETIC
EP-008344,INC-008344,EXTERNAL_VENDOR_OUTAGE,VENDOR-0057,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0057"", ""SVC-0102"", ""SVC-0117"", ""SVC-0131"", ""SVC-0171"", ""SVC-0177"", ""SVC-0194"", ""SVC-0208"", ""SVC-0228"", ""SVC-0237"", ""SVC-0275"", ""SVC-0297""]",,cause:85:813,background:EP-008344,SYNTHETIC
EP-008345,INC-008345,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0007"", ""SVC-0021"", ""SVC-0025"", ""SVC-0028"", ""SVC-0096"", ""SVC-0108"", ""SVC-0127"", ""SVC-0142"", ""SVC-0152"", ""SVC-0162"", ""SVC-0168"", ""SVC-0169"", ""SVC-0217""]",,cause:85:814,background:EP-008345,SYNTHETIC
EP-008346,INC-008346,EXTERNAL_VENDOR_OUTAGE,VENDOR-0011,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0014"", ""SVC-0048"", ""SVC-0075"", ""SVC-0079"", ""SVC-0091"", ""SVC-0121"", ""SVC-0145"", ""SVC-0165"", ""SVC-0215"", ""SVC-0266"", ""SVC-0284""]",CHG-008346,cause:85:815,background:EP-008346,SYNTHETIC
EP-008347,INC-008347,EXTERNAL_VENDOR_OUTAGE,VENDOR-0018,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0005"", ""SVC-0011"", ""SVC-0049"", ""SVC-0085"", ""SVC-0089"", ""SVC-0102"", ""SVC-0106"", ""SVC-0146"", ""SVC-0186"", ""SVC-0193"", ""SVC-0194"", ""SVC-0197"", ""SVC-0242""]",,cause:85:816,background:EP-008347,SYNTHETIC
EP-008348,INC-008348,EXTERNAL_VENDOR_OUTAGE,VENDOR-0025,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0025"", ""SVC-0080"", ""SVC-0085"", ""SVC-0086"", ""SVC-0137"", ""SVC-0142"", ""SVC-0145"", ""SVC-0189"", ""SVC-0205"", ""SVC-0246"", ""SVC-0265"", ""SVC-0291""]",,cause:85:817,background:EP-008348,SYNTHETIC
EP-008349,INC-008349,EXTERNAL_VENDOR_OUTAGE,VENDOR-0032,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0004"", ""SVC-0058"", ""SVC-0118"", ""SVC-0163"", ""SVC-0166"", ""SVC-0168"", ""SVC-0172"", ""SVC-0181"", ""SVC-0183"", ""SVC-0187"", ""SVC-0220"", ""SVC-0279"", ""SVC-0282""]",,cause:85:818,background:EP-008349,SYNTHETIC
EP-008350,INC-008350,EXTERNAL_VENDOR_OUTAGE,VENDOR-0039,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0022"", ""SVC-0051"", ""SVC-0070"", ""SVC-0104"", ""SVC-0146"", ""SVC-0178"", ""SVC-0192"", ""SVC-0201"", ""SVC-0204"", ""SVC-0205"", ""SVC-0227"", ""SVC-0254""]",,cause:85:819,background:EP-008350,SYNTHETIC
EP-008351,INC-008351,EXTERNAL_VENDOR_OUTAGE,VENDOR-0046,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0021"", ""SVC-0058"", ""SVC-0085"", ""SVC-0117"", ""SVC-0120"", ""SVC-0132"", ""SVC-0140"", ""SVC-0188"", ""SVC-0196"", ""SVC-0228"", ""SVC-0243"", ""SVC-0283"", ""SVC-0300""]",,cause:85:820,background:EP-008351,SYNTHETIC
EP-008352,INC-008352,EXTERNAL_VENDOR_OUTAGE,VENDOR-0053,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0012"", ""SVC-0035"", ""SVC-0037"", ""SVC-0053"", ""SVC-0113"", ""SVC-0165"", ""SVC-0173"", ""SVC-0233"", ""SVC-0256"", ""SVC-0259"", ""SVC-0293"", ""SVC-0294""]",,cause:85:821,background:EP-008352,SYNTHETIC
EP-008353,INC-008353,EXTERNAL_VENDOR_OUTAGE,VENDOR-0060,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0049"", ""SVC-0085"", ""SVC-0100"", ""SVC-0106"", ""SVC-0119"", ""SVC-0148"", ""SVC-0150"", ""SVC-0174"", ""SVC-0209"", ""SVC-0230"", ""SVC-0294""]",,cause:85:822,background:EP-008353,SYNTHETIC
EP-008354,INC-008354,EXTERNAL_VENDOR_OUTAGE,VENDOR-0007,KE-0086,WAIT_AND_FAILOVER,"[""COMP-0291"", ""SVC-0031"", ""SVC-0041"", ""SVC-0084"", ""SVC-0091"", ""SVC-0133"", ""SVC-0161"", ""SVC-0165"", ""SVC-0169"", ""SVC-0208"", ""SVC-0289"", ""SVC-0291""]",,cause:85:823,background:EP-008354,SYNTHETIC
EP-008355,INC-008355,EXTERNAL_VENDOR_OUTAGE,VENDOR-0014,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0026"", ""SVC-0040"", ""SVC-0046"", ""SVC-0109"", ""SVC-0118"", ""SVC-0156"", ""SVC-0194"", ""SVC-0210"", ""SVC-0221"", ""SVC-0228"", ""SVC-0264"", ""SVC-0265""]",,cause:85:824,background:EP-008355,SYNTHETIC
EP-008356,INC-008356,EXTERNAL_VENDOR_OUTAGE,VENDOR-0021,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0021"", ""SVC-0029"", ""SVC-0080"", ""SVC-0081"", ""SVC-0141"", ""SVC-0151"", ""SVC-0171"", ""SVC-0201"", ""SVC-0206"", ""SVC-0221"", ""SVC-0261"", ""SVC-0295""]",,cause:85:825,background:EP-008356,SYNTHETIC
EP-008357,INC-008357,EXTERNAL_VENDOR_OUTAGE,VENDOR-0028,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0009"", ""SVC-0066"", ""SVC-0071"", ""SVC-0072"", ""SVC-0076"", ""SVC-0088"", ""SVC-0115"", ""SVC-0128"", ""SVC-0166"", ""SVC-0173"", ""SVC-0175"", ""SVC-0230""]",,cause:85:826,background:EP-008357,SYNTHETIC
EP-008358,INC-008358,EXTERNAL_VENDOR_OUTAGE,VENDOR-0035,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0018"", ""SVC-0028"", ""SVC-0047"", ""SVC-0116"", ""SVC-0136"", ""SVC-0153"", ""SVC-0195"", ""SVC-0208"", ""SVC-0231"", ""SVC-0243"", ""SVC-0257"", ""SVC-0264""]",CHG-008358,cause:85:827,background:EP-008358,SYNTHETIC
EP-008359,INC-008359,EXTERNAL_VENDOR_OUTAGE,VENDOR-0042,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0036"", ""SVC-0048"", ""SVC-0087"", ""SVC-0112"", ""SVC-0120"", ""SVC-0122"", ""SVC-0157"", ""SVC-0192"", ""SVC-0207"", ""SVC-0221"", ""SVC-0275"", ""SVC-0298""]",,cause:85:828,background:EP-008359,SYNTHETIC
EP-008360,INC-008360,EXTERNAL_VENDOR_OUTAGE,VENDOR-0049,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0010"", ""SVC-0038"", ""SVC-0049"", ""SVC-0087"", ""SVC-0097"", ""SVC-0109"", ""SVC-0111"", ""SVC-0147"", ""SVC-0169"", ""SVC-0229"", ""SVC-0274"", ""SVC-0289""]",,cause:85:829,background:EP-008360,SYNTHETIC
EP-008361,INC-008361,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0020"", ""SVC-0047"", ""SVC-0053"", ""SVC-0095"", ""SVC-0098"", ""SVC-0103"", ""SVC-0124"", ""SVC-0139"", ""SVC-0185"", ""SVC-0186"", ""SVC-0280"", ""SVC-0284""]",,cause:85:830,background:EP-008361,SYNTHETIC
EP-008362,INC-008362,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0021"", ""SVC-0026"", ""SVC-0049"", ""SVC-0062"", ""SVC-0105"", ""SVC-0140"", ""SVC-0184"", ""SVC-0204"", ""SVC-0209"", ""SVC-0212"", ""SVC-0247""]",,cause:85:831,background:EP-008362,SYNTHETIC
EP-008363,INC-008363,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0037"", ""SVC-0078"", ""SVC-0099"", ""SVC-0103"", ""SVC-0116"", ""SVC-0140"", ""SVC-0165"", ""SVC-0183"", ""SVC-0237"", ""SVC-0265"", ""SVC-0270""]",,cause:85:832,background:EP-008363,SYNTHETIC
EP-008364,INC-008364,EXTERNAL_VENDOR_OUTAGE,VENDOR-0017,KE-0086,WAIT_AND_FAILOVER,"[""SVC-0011"", ""SVC-0017"", ""SVC-0028"", ""SVC-0077"", ""SVC-0115"", ""SVC-0137"", ""SVC-0197"", ""SVC-0207"", ""SVC-0231"", ""SVC-0257"", ""SVC-0262"", ""SVC-0274""]",,cause:85:833,background:EP-008364,SYNTHETIC
